id,timestamp,user_screen_name,user_name,retweets,favorites,State,text,polarity
3.73E+17,29/8/2013 20:26,1228026055,Huzaifah Ahmad,0,0,Johor,GST sudah sampai tahap WAJIB dikenakan di Malaysia ya tuan2 dan puan2. Terima kasih,Neutral
3.73E+17,29/8/2013 20:27,498967920,Muhammad naim hamsan,0,0,Johor,GST akn dlaksanakan 2015. Cukai dh mcm2. Gaji duk takat lame sejak 10taun lps. Malaysia mmg aman!,Negative
6.91E+17,31/8/2013 19:39,993601452,T'cAllip,0,0,P. Pinang,Harap Dato Vida bukak pluang pekerjaan pd rakyat lpas nie..Malaysia tgah tenat skrg..smua dh kna buang kerja  tarik biasiswa  GST bngsat lg,Negative
3.74E+17,31/8/2013 19:39,1529607096,Gusti hadyansyah,0,0,Melaka,Frenz ASEAN.   indonesia U15 vs malaysia U15,Neutral
3.74E+17,1/9/2013 3:32,829557602,VIP,0,0,Johor,GST  AES  Altantuya  lembu  lynas  kronisme. Yg penting Malaysia masih aman!,Negative
3.74E+17,1/9/2013 7:34,206287231,MiLo SuaM,16,2,Johor,Anda percaya British beri Malaysia (Merdeka) kepada GST (Geng Songkok Tinggi) tanpa syarat?,Neutral
3.74E+17,1/9/2013 11:21,466594988,zulu-alpha-mike,0,0,Johor,"@milosuam: Anda percaya British beri Malaysia (Merdeka) kepada GST (Geng Songkok Tinggi) tanpa syarat?""""agak sukar.",Neutral
3.74E+17,2/9/2013 18:54,203015453,Hafiz Makul,0,1,Melaka,Minyak naik minyak mungkin alasan untuk biasakan warga Malaysia secara perlahan dgn GST .,Neutral
3.74E+17,2/9/2013 19:05,64354430,Athirah,1,0,Melaka,Malaysia pun nak buat cukai GST ke... Kerja rakyat Malaysia memang nak mengkayakan menteri agaknya...,Negative
3.74E+17,2/9/2013 19:38,906256825,Zyzy,0,0,Melaka,Aku dah agak dah . . GST kuatkuasa semua harga barang naik . . Syukur malaysia masih aman . .,Negative
3.75E+17,2/9/2013 20:01,203562752,qhairulnizam,1,0,Melaka,Lpas hrga mnyk naik...GST plak..tq kpd smua pgundi...dan PM negara Malaysia tercnta...,Negative
3.75E+17,2/9/2013 20:06,17566387,einztrigger�,15,0,Melaka,Ringgit Malaysia menurun  harga minyak naik  tariff elektrik bakal naik  GST 6% coming soon...syukurlah Malaysia masih aman,Negative
3.75E+17,2/9/2013 20:47,72001267,thoreq39,0,0,Johor,minyak naik +GST + barang2 harga naik = SYUKURLAH MALAYSIA MASIH AMAN...,Negative
3.75E+17,2/9/2013 22:30,2263781,Rosli Hassan,1,0,Johor,Minyak naik korang dah bising bagai. Tunggu la GST  AES nnt ntah melompat masuk kubur terus! Syukurlah  Malaysia masih aman.,Negative
3.75E+17,2/9/2013 22:42,1640028373,Umm??? Nad???a,2,0,Johor,GST   PTPTN   TOL   MINYAK. 10 tahun lagi rakyat malaysia mengemis dekat negara sendiri.,Negative
3.75E+17,2/9/2013 23:51,42388766,Syaza_Ismail,0,0,Johor,Masa hari merdeka  air takdak. Selepas merdeka  minyak naik. Lepas ni GST pulak. Betapa bangganya saya menjadi anak Malaysia.,Negative
3.75E+17,3/9/2013 3:51,1722974582,mdzakialasrl,0,0,Johor,@anwaribrahim @thongling @emansapuwe @RifdiAmri @nurnikman @AdamAdli hadiah hari Malaysia GST,Neutral
3.75E+17,3/9/2013 5:01,178996666,Pencapaian Malaysia,0,0,Johor,"Ramai org Malaysia tak tau beza #GST """"Govt. Service Tax"""" yg dah biasa dan Goods & Service Tax yg mirip #VAT Value Added Tax @malaysianboy09",Neutral
3.75E+17,3/9/2013 8:22,617240822,Ali Abu Atan,0,0,Johor,Kome semua rilek je..minyak naik 2 kupang je..lepas ni GST pulak  lepas tu tarif eletrik pulak..nk bising mende? Malaysia masih aman laaaa.,Negative
3.75E+17,3/9/2013 13:01,209444522,Noor Syazwan Sajali,0,0,Johor,Yahuuuu!!! Minyk nait.. xlamak gk GST  pasya tarif elektrik naik!! Saya syg Malaysia!!!,Negative
3.75E+17,4/9/2013 3:14,1107705823,Kak Yah Beautyyy,0,0,Johor,selepas minyak naek..GST pula bakal menghantui rakyat malaysia..haha,Negative
3.76E+17,7/9/2013 19:27,264615788,Hairul Azhar,0,0,Johor,Saya harap @NajibRazak melaksanakan GST secepat mungkin utk menyelamatkan ekonomi Malaysia ..,Positive
3.77E+17,8/9/2013 21:22,264615788,Hairul Azhar,0,0,Johor,@NajibRazak MOHON LAKSANAKAN GST SECEPAT MUNGKIN UTK MEMAJUKAN EKONOMI NEGARA. DAN NAIK HRG SEMUA PETROL DI MALAYSIA.,Positive
3.77E+17,10/9/2013 10:35,740779328,Jebat,0,0,Johor,GST bukannya pilihan untuk orang ramai  tetapi adalah kemestian kepada semua orang Malaysia,Positive
3.77E+17,10/9/2013 23:02,497609618,syahthegreenjumpsuit,0,0,Johor,GST perlu dilaksanakan di malaysia.. bahas jangan x bahas..,Neutral
3.78E+17,12/9/2013 0:02,222089131,jagoddzinski,0,0,Johor,tol.bersepah minyak mahal cukai gst ad xlama lg tpp ok Malaysia menuju kearah ekonomi berpendapatan tggi dan maju 2020,Positive
3.79E+17,16/9/2013 8:50,252094962,Let Me Speak,2,0,Johor,Selamat Hari Malaysia. Rakyat masih dijajah!. #TPPA #GST #SOSMA #20sen,Negative
3.79E+17,16/9/2013 14:01,247216511,Nol ???,0,0,Johor,Pasni rasanya GST boleh mintak tukar tarikh hari Malaysia lah. Kahkahkah,Negative
3.82E+17,24/9/2013 10:58,1715395080,datuk panglima,0,0,Johor,Dh bersedia ke rakyat Malaysia utk menerima GST...,Neutral
3.83E+17,26/9/2013 12:14,413287089,ian,0,0,Melaka,GST dah nk di lancarkan? Wahhhh! Bersedialah rakyat malaysia!,Negative
3.83E+17,26/9/2013 16:54,232130100,Datuk Jahat Hensem,0,0,Johor,@_LoveShak nak balik malaysia  terus je Abe nak naikkan gst dari 5% ke 8%. nampak permainan disitu..kakaka,Negative
7.58E+17,27/9/2013 20:18,121712712,khairul4nuar,0,0,P. Pinang,cukurrlah.malaysia xnaekkan gst.,Positive
3.84E+17,27/9/2013 20:18,1529607096,Gusti hadyansyah,0,0,Melaka,Mending maen di malaysia timnas bxk aja yg dukung   pada di jakabaring sunnyi,Neutral
3.84E+17,27/9/2013 22:21,986801106,B+,0,0,Johor,@tandaha_ liga malaysia pakai gst! LoL,Negative
3.84E+17,28/9/2013 13:55,480641015,axrn'j,0,0,Johor,Perlaksanaan GST   harga petrol naik   harga rokok naik   syukur malaysia masih aman   well played ,Negative
3.87E+17,6/10/2013 18:48,87647199,Danial.I.Hakim,12,1,Johor,Bukti Malaysia masih AMAN:  1) Menaikkan harga minyak 2) Mengenakan saman AES 3) Bakal laksana TPPA 4) Cukai GST 4% #Alhamdullilah,Negative
3.87E+17,6/10/2013 20:09,528118541,Salwa Zailani,0,0,Johor,Bersedia dgn GST. Syukurlah Malaysia masih aman  Rosmah makin kembang.,Negative
3.87E+17,7/10/2013 12:28,199306010,helme hanafi,0,1,Johor,GST dilaksanakan di 146 negara lain di seluruh dunia... termasuk Singapura  negara yang menjadi 'setelit' pakatan pembangkang di Malaysia...,Positive
3.87E+17,7/10/2013 12:44,199306010,helme hanafi,1,0,Johor,GST akan membolehkan cukai pendapatan (individu dan korporat) DITURUNKAN dan menjadikan Malaysia lebih berdaya saing bagi menarik FDI..,Positive
3.87E+17,7/10/2013 12:47,199306010,helme hanafi,2,0,Johor,Di ASEAN semua negara sudah melaksanakan GST kecuali Malaysia  Brunie dan Myanmar... #fakta #gst,Positive
3.88E+17,8/10/2013 20:12,189953747,FAREZ!,0,0,Johor,"@barisanasional: Cukai barangan dan perkhidmatan (GST) perlu disegerakan pelaksanaannya untuk mengekalkan daya saing Malaysia""""ini babi.",Negative
3.88E+17,8/10/2013 23:48,385271162,HS?��,0,0,Johor,WTF? RT@barisanasional: Cukai barangan dan perkhidmatan (GST) perlu disegerakan pelaksanaannya untuk mengekalkan daya saing Malaysia,Negative
3.88E+17,9/10/2013 10:52,409705766,AmieraSyahidaShah,0,0,Johor,@syafiq_rehan GST is very confusing.rasanya boleh buat havoc juga dalam malaysia 2 3 bulan,Negative
3.88E+17,11/10/2013 9:04,617240822,Ali Abu Atan,0,0,Johor,duit malaysia makin kecik dn ekonomi meleset..brng semua naik..gst tak lama lg akn naik kpd 7%...,Negative
3.89E+17,11/10/2013 14:02,94974338,Fendi,1,0,Johor,So GST memang jadilah? Syukur Malaysia masih aman,Negative
3.89E+17,12/10/2013 7:58,1295113122,AmerxFaisal,0,0,Johor,GST naik 4 percent takpe rakyat malaysia kaya,Negative
3.90E+17,14/10/2013 10:49,1529607096,Gusti hadyansyah,1,1,Johor,"Anjing lo malingsia """"@MALAYSIA_JAYA: INDON19 malam ni ditewaskan korea selatan 0-3""""",Neutral
3.91E+17,17/10/2013 12:52,49565302,Stephcaunter,0,0,Johor,Tune in! @PwC_Malaysia RT @BFMradio How does GST Impact You? Wan Heng Choon  PriceWaterHouseCoopers  Resource Centre (Enterprise)  1pm,Neutral
3.91E+17,17/10/2013 13:55,67780561,Syahir Alias ???,0,0,Johor,Kesan GST trhadap rakyat Malaysia...aiyoo,Negative
3.91E+17,17/10/2013 16:23,573456910,RMPM,19,2,Johor,Malaysia: Rich Elite  Poor Rakyat - and yes  Malaysians too poor for GST.,Negative
3.91E+17,17/10/2013 20:01,101721221,arif ridzuan,0,0,Johor,Minyak naik bagus  harga barang naik bagus  kos sara hidup tinggi bagus  GST juga dikata bagus..itulah pendapat rakyat Malaysia yg bersyukur,Negative
3.91E+17,18/10/2013 0:30,1121302112,Mawar,0,0,Johor,"@aafaizli: Malaysia: Rich Elite  Poor Rakyat - and yes  Malaysians too poor for GST.""""",Negative
3.91E+17,18/10/2013 7:50,42371972,Ryl / Hafeez,0,0,Johor,Potong subsidi + GST....yes syukurlah Malaysia masih aman,Negative
3.91E+17,18/10/2013 16:51,582631549,feet3,0,0,Johor,kalo bajet 2014 ni gst nk diteruskn mcm mana?aku xsuka!ke aku kena kuar gak dr malaysia,Negative
3.91E+17,18/10/2013 18:54,1962760147,Fuziah Jillian,0,0,Johor,@twt_malaysia ada penganalisis kata harga brg turun dgn GST sbb berlaku pghapusan cukai jualan n prkhidmatan brjumlah 10%. GST sekitar 4-5%,Positive
3.91E+17,18/10/2013 22:12,732890708,K Ahmad,0,0,Johor,Bila kurator @twt_malaysia cerita perihal GST  aku x nampak pulak puak2 ni bg input. Payah nk digest kot...,Negative
3.91E+17,19/10/2013 6:01,215183235,Tg Izzul Ikram,0,0,Johor,Syukur GST  cukai  barang dgn minyak naik. Syukur Malaysia masih aman. Syukur ada pemimpin yg sungguh cakna pasal kebajikan rakyat.,Negative
3.91E+17,19/10/2013 9:34,238189219,MeowLovers,0,0,Johor,Buat apa lg gst sedangkan sudah banyak cukai MALAYSIA ambil di setiap rakyat.,Negative
3.92E+17,21/10/2013 6:36,53052709,radzilatif,0,0,Johor,@ahmadmaslan YB Dato' GAPROM atau Gagasan Profesional Melayu Malaysia minat kerjasama beri penerangan tentang GST,Neutral
3.93E+17,22/10/2013 12:45,578724097,Otai Reformasi,15,2,Johor,GST dah nk mula...patut kita hanye bersyukur....malaysia masih aman n ia ketentuan ALLAH...,Positive
3.93E+17,22/10/2013 15:31,102144964,Naqib,0,0,Johor,Itu diaaaaaa. Ahmad Maslan cakap GST bagus. Apa maknanya? GST very soon. Selamat membayar cukai GST kepada semua rakyat Malaysia! :D #GST,Negative
3.93E+17,22/10/2013 18:36,170649089,Ahmad,1,0,Johor,Apa yg terjadi di dlm negara. Cukai GST yg bakal dijalankan tak lama lagi. Kejatuhan ranking Malaysia oleh Fitch Ratings dari A ke A-.,Negative
3.93E+17,22/10/2013 19:09,57609910,Louis Hii,0,0,Johor,Malaysia GST how much? pic.twitter.com/L7tSpT0noK,Neutral
3.93E+17,22/10/2013 19:24,580584538,roti,0,0,Johor,Alhamdulilah@SinarOnline: GST boleh jadikan harga lebih murah #SHNasional KUALA LUMPUR - Rakyat Malaysia boleh menikmati barangan dan...,Positive
3.93E+17,22/10/2013 21:17,1433006389,sknhkmrdn,0,0,Johor,GST pulak? Tak apa syukurlah Malaysia masih aman :),Negative
3.93E+17,22/10/2013 22:26,142241408,maran,1,0,Johor,@bernamadotcom maksudnya kita boleh harapkan kerajaan akan memperkenalkan GST dalam #Budget #2014 #Malaysia.,Positive
3.93E+17,22/10/2013 23:09,237703087,ANikAnekdot,0,0,Johor,Eh berbelanja d Kedai Rakyat 1 Malaysia nanti kena GST juga ke? Kata utk rakyat kan. Kan. Kan.,Negative
3.93E+17,23/10/2013 6:38,1170021422,Izzah,0,0,Johor,Perhimpunan Bantah GST (cukai yg membebankan rakyat) -25 Oktober 2013- Entrance Parlimen Malaysia - Selepas solat Jumaat.,Negative
3.93E+17,23/10/2013 7:20,46912024,ShibliVision,0,0,Johor,@zzeed Harga iPhone 5S/5C kat Malaysia lebih kurang mcm harga dekat Singapore yang ada GST. #WHAT,Neutral
3.93E+17,23/10/2013 18:00,107587344,Shima,2,0,Johor,@NajibRazak Dato' saya harap tapis smula mngenai GST yg akan dilaksanakan. Sy slame ni sokong krjaan tp sy rse rkyat Malaysia BELUM SEDIA,Negative
3.93E+17,23/10/2013 19:49,77101408,NajibFouzi,0,2,Johor,Brunei memulakan Hukum Hudud. Malaysia memulakan GST. Brunei cuba mengurangkn masalah rakyat. Malaysia menambahkan masalah rakyat.,Negative
3.93E+17,23/10/2013 22:50,183817775,GM,0,0,Johor,Kalau betul GST dalam belanjawan 2014  memang berbakul2 cercaan rakyat Malaysia. Kalau takde syukur Alhamdulillah,Neutral
3.93E+17,23/10/2013 22:52,552546457,*n00na_Manis*,0,0,Johor,@harimaumalaya7 Malaysia nak kuakuasakan GST apa.. :3,Neutral
3.93E+17,23/10/2013 23:15,40818836,Tan Seng Giaw,1,0,Johor,Rakyat Malaysia membimbang cara-cara Cukai Barangan &Perkhidmatan GST akan dilaksanakan. Apakah kebaikan & keburukan? Janganlah membebankan.,Neutral
3.93E+17,24/10/2013 22:55,1025506711,Abe chal,0,0,Johor,"@PutraREFORMASI: Bajet 2014 esok tunggulah hadiah yg paling bernilai utk rakyat malaysia""""Apakah?GST AES    ? ROKOK nk naik lg ke?:-)",Neutral
3.93E+17,24/10/2013 23:04,30444425,Raymond Tan,0,0,Johor,Heard they are introducing GST in Malaysia. #taxpic.twitter.com/CEad8dY5f9,Neutral
3.93E+17,25/10/2013 1:53,1909969728,kerilkeril,0,0,Johor,Apalagy yang kita mau skrangggg Semua barang kat malaysia akan dkenakan cukai gst termasuk larh getah bungkuih nasik,Negative
3.93E+17,25/10/2013 2:09,854566278,#MalaysiaMemilih,0,0,Johor,dgr2 nnri ada demo GST dekat depan parlimen Malaysia. mohon geng2 lembah kelang trun hupdate. hehu,Neutral
3.93E+17,25/10/2013 2:15,174589943,Malik Syam,0,0,Johor,Adakah mungkin esk hari lahirnya GST di Malaysia ?,Neutral
3.94E+17,25/10/2013 6:59,485858915,Sufyan,2,0,Johor,@twt_malaysia batalkan hasrat wujudkn GST,Negative
3.94E+17,26/10/2013 23:16,186762724,MasIzzatQue,0,0,Melaka,@danieldalut rolling gst tu macai dpt brim bukan main suka singapore pun dah buat lama malaysia buat letak nama bantuan rakyat 1 malaysia,Negative
3.94E+17,27/10/2013 0:43,200709261,The ting goes skkkkkfrzzzzzzzz,0,0,Melaka,@AliyahMaya tolong lahh mansuhkan gst apebnde tu semua. Kalau tak aku pindah tak nak duduk malaysia. Hahaha,Negative
3.94E+17,27/10/2013 1:26,815029536,Ajik ,1,0,Melaka,ouh lupe ak nak sebut psl ak kne tahan jpj td mmg celaka plus babi la no plat pun nk saman ape miskin sgt malaysia ni!!tula nk gst sgt,Negative
3.94E+17,27/10/2013 7:26,435773405,x,1,0,Melaka,Petrol naik diesel naik rokok naik gula naik Gst naik jenayah naik rasuah naik ayam naik rakyat kene tindas semakin ramai only in Malaysia..,Negative
3.95E+17,28/10/2013 23:56,405296821,End,0,0,Johor,GST hanya akan diperkenankan bila tahap pendapatan meningkat di Malaysia - DSAI,Neutral
3.95E+17,29/10/2013 0:11,1872036067,UmnoSelamanya,0,0,Johor,@BieWaldorf @anwaribrahim @Halilintar_56 persoalannya tentang perlaksanaan GST pd peringkat permulaan; singapore 3%. Malaysia 6% !,Negative
3.95E+17,29/10/2013 0:31,352137268,lela s,0,0,Johor,GST   minyak naik   harga subsidi dikurangkan. tu lah. kerajaan kau jugak. T_T malaysia meringankan beban rakyat. ingat semua kaya ke.,Negative
3.95E+17,29/10/2013 3:59,318901808,Muhd Rafiq,0,0,Johor,GST Malaysia 6%   GST Singapore 3%.,Negative
3.96E+17,30/10/2013 19:38,418768398,Gema Pahang,0,0,Johor,GST yg dijadual dikuatkuasakan mulai 1 April 2015  hanya akan beri impak neutral ke atas eksport Malaysia dalam jangka panjang.-Perunding,Positive
3.96E+17,30/10/2013 19:42,89152726,Jemi,0,0,Johor,@ayaiyaiyai dimana gst itu dilaksanakan oleh negara2 berpendapatan tinggi. Berpendapatan tinggikah Malaysia? GDP tksmpai 10K USD.,Negative
3.96E+17,30/10/2013 20:02,101278249,Azrai Zaki,0,0,Johor,@AzmyyS kiranya dia sokong GST kalau Malaysia brpendapatan tinggi?,Neutral
3.96E+17,30/10/2013 20:06,192092396,Amirkhaziq,0,0,Johor,Tolong buat ELI5 GST Malaysia.,Neutral
3.96E+17,30/10/2013 21:56,341349203,HafizJunior,0,0,Johor,Eh kedai yang aku makan ni tak der GST ke? Aku nak GST.. Baru ada kelasss.. CC #Menteri #Kabinet #Parlimen #Malaysia,Positive
3.96E+17,31/10/2013 22:00,138679355,Ummi,1,0,Johor,Harga minyak naik   subsidi gula dimansuhkan  GST dilaksanakn  * BANGGA JADI RAKYAT MALAYSIA* tak menyesal ak sokong pakatan,Negative
3.96E+17,1/11/2013 2:29,483648427,Mat Najeri,0,0,Johor,GST dari segi mmbangunkan malaysia mmg bagus. x nafikan utk tutup hutang2 yg menimbun.,Positive
3.96E+17,1/11/2013 4:36,285598466,S.A. Iman,5,1,Johor,Anwar Ibrahim kata GST adalah efisien untuk bantu ekonomi negara. - laporan Yahoo Malaysia. MB Selangor kata GST 6% adalah tak cukup.,Neutral
3.96E+17,2/11/2013 9:04,75496418,Memang Am,0,1,Johor,"@NajibRazak: Selamat menyambut Hari Deepavali kpd semua rakyat Malaysia. Ikuti perutusan saya sempena Pesta Cahaya..."""" Perutusan GST ke?",Negative
3.96E+17,2/11/2013 9:44,619803314,nrsykri_,1,1,Johor,Brunei dah isytihar HUDUD   Malaysia dah isytihar cukai GST . Alhamdulillah :),Negative
3.96E+17,2/11/2013 9:48,795353316,i am,0,0,Johor,@fieghadafi xnak balik. malaysia ada gst. nak duduk sini jer,Negative
3.96E+17,2/11/2013 10:09,1415384766,The Punisher,0,0,Johor,GST MALAYSIA - paling rendah kat ASIA. HUTANG MALAYSIa - antara y tertinggi kat asia.,Neutral
3.96E+17,2/11/2013 10:10,1958816366,Hayden Syafique,0,0,Johor,"Ketua pegawai LHDN Dr.MohdSyukor menegaskan  GST bagi mengelakkan Malaysia berhutang. Dr.Syafique: """"Cakap jer kerajaan nak bebankan rakyat""""",Negative
3.97E+17,2/11/2013 12:57,362474319,Muhammad Afiq,0,0,Johor,"#GST elak negara brhutang """". Klw nk elak Malaysia drp berhutang x payah lah membazir. Belanja lebih2.",Negative
3.97E+17,2/11/2013 17:00,2154205699,GST Malaysia Info,1,0,Johor,GST Malaysia: 8 perkara yang anda perlu tahu (dari @afifasalleh) --> pic.twitter.com/uyXkTFZZjc #knowGST,Neutral
3.97E+17,2/11/2013 17:36,1361420486,ziqo,0,0,Johor,GST ni biasanya ada dekat negara yang tiada hasil bumi je sbb nak tambah pendapatan. Malaysia ni tak cukup hasil bumi ke?,Negative
3.97E+17,2/11/2013 17:58,493971191,TheLastDon,0,1,Johor,"GST elak negara berhutang"""" Hampa bazir sesuka hati  rakyat tanggung hutang #GST #Malaysia #1msia",Positive
3.97E+17,2/11/2013 22:48,596634982,Ammar Rafiq :),1,0,Johor,Okey nk soh Google ea ? Nah fakta ! Cukai sedia ad x semua rakyat Malaysia kene bayar tp GST ? Sume rakyat kene...,Negative
3.97E+17,2/11/2013 22:50,596634982,Ammar Rafiq :),2,0,Johor,Cukai sedia ada hanya kira2 1.8 juta je yg bayar iaitu mereka yg brpndptn tinggi...tp GST semua 27 juta rakyat Malaysia kne tempias..,Negative
3.97E+17,2/11/2013 23:44,447031421,Nasrul Fahmi,0,0,Johor,@NurayzatJoe murah2. Nice. Kalau malaysia mcm tu dah 200. Tahun depan lepas gst 1500.,Negative
3.97E+17,3/11/2013 0:42,363485970,aizat akmal,0,0,Johor,@Hilman_IIsa ade pm pun tak boleh pakai sepatut nya hapus brim dan GST tue..lain la kalau rakyat malaysia gaji besar,Negative
3.97E+17,4/11/2013 2:02,260824343,Uji Lesmana Wijaya,0,0,Johor,Jawapan Anwar kepada isu GST  Malaysia belum bersedia. Apa maknanya tu?,Neutral
3.98E+17,5/11/2013 14:37,2154205699,GST Malaysia Info,0,0,Johor,Betul  tapi bukan utk semua barangan. Ada yg tak dicukai @muario 1 ringgit malaysia = 6 sen cukai gst,Positive
3.98E+17,5/11/2013 23:35,236264249,Dean Rosdi,0,0,Johor,orang Malaysia memang bagus. walaupon Najib cakap 2015 baru nak dilaksanakan GST. Mereka telah mengambil langkah awal pic.twitter.com/9QklDWIIL2,Negative
3.98E+17,6/11/2013 1:36,47047804,#GengBTP,0,0,Johor,Kalau Tak Suka GST  Kerajaan Dah Bagi Kau Masa Yang Cukup Untuk Berambus Dari Malaysia,Positive
3.98E+17,6/11/2013 1:41,628179317,Abrar Sadiq,1,0,Johor,Apakah Pandangan Datuk Seri @anwaribrahim Tentang Cukai Barangan Dan Perkhidmatan (GST) Adakah Ia Membebankan Kepada Rakyat Malaysia ?,Neutral
3.98E+17,6/11/2013 5:36,476791492,Dr. Vida,0,0,Johor,@rafiziramli hahah balik cepat kita buka kat malaysia.. hahah hope tak kena gst. hahha,Negative
3.98E+17,6/11/2013 10:51,126876549,Zero,0,0,Johor,Udara yang disedut di bumi Malaysia akan dikenakan GST berkuatkuasa 15 November ini,Negative
3.98E+17,6/11/2013 10:54,806168690,Rashid Jamaludin,0,0,Johor,@asriaris80 keluar malaysia pun kne gst gak   indon singapore baik stay malaysia gst rendah 6% je ekeke,Positive
3.98E+17,6/11/2013 22:39,2150523578,Nur Jihan Mohd Azman,0,0,Johor,@gubalannews Kebanyakan YB Ahli Parlimen membahaskan isu mengenai GST  BR1M  subsidi dan rasuah di Malaysia.,Neutral
3.98E+17,7/11/2013 16:35,929111322,Jainin,0,0,Johor,Pelaksanaan GST akan melonjakkan pendapatan Negara  kerana lebih ramai yang dikenakan Cukai  sebab itu pembangkang marah #JP14 #malaysia,Positive
3.98E+17,7/11/2013 17:43,302619071,irskandarzabani,0,0,Johor,@KhairilAnuar malaysia ada GST . Maybe harga kita selepas 6% . Jatuh pada harga rm1484...,Neutral
3.98E+17,7/11/2013 20:44,415887119,Dannie Brasco,0,0,Johor,GST. Hurmmm. Thanks Malaysia. :/,Negative
3.99E+17,8/11/2013 7:24,248444722,zainudin,0,0,Johor,hebat Malaysia cipta lagu khas untuk GST,Positive
3.99E+17,8/11/2013 7:25,269782887,Z.N.F,0,0,Johor,What?? GST pon ada lagu ke? Malaysia oh Malaysia ku =.=',Negative
3.99E+17,8/11/2013 7:52,18374942,rakyatbiasa,1,0,Johor,Sudah ada lagu GST. Antara baris lirik yang saya ingat; Mari kita laksanakannya GST pasti saksama Wujud di merata dunia Kini di Malaysia,Neutral
3.99E+17,8/11/2013 7:55,383530802,Kidz Garaj,0,0,Johor,Pelik..pelik kat malaysia..lagu cukai pun ada..haha..Boleh masuk juara lagu la lagu GST neah..kiki,Negative
3.99E+17,8/11/2013 15:59,237793383,Muhamad Ridha???,0,0,Johor,Aku rasa aku baru dengar lagu GST kat hotfm ni. Apa mnde la bodo sgt kerajaan malaysia ni.,Negative
3.99E+17,8/11/2013 21:16,238992298,Ahmad Naim Ismail,0,0,Johor,fahami #GST jom tgk TV1 skrg #LandskapTV1 @tv1_malaysia @sayedmunawar @uncle_chumie,Neutral
3.99E+17,8/11/2013 21:50,1155496711,#UKHWAH'TUL SHAFF#,1,0,Johor,"GST - buat hilang kepercayaan pada yg memerintah  """" I hate back stabbing#1HumanRace #Malaysia #4ever #Fakta #IniSemuaPoyo #bullshit",Negative
3.99E+17,8/11/2013 22:39,143520265,Rafizi Ramli,6,1,Johor,Insya Allah minggu depan kita mula ?��@Ash_0794: yb cepat2 ye balik Malaysia.. kasi ceramah abang najib pasal GST... haha?��,Negative
